"","Name","MinYear","MaxYear","MaxCount","SumCount","Perc"
"509","Charley",1901,2014,634,5863,0.108135766672352
"510","Shanay",1970,2012,153,1415,0.108127208480565
"511","Zaniyah",1996,2014,396,3669,0.107931316434996
"512","Shanaya",1976,2014,161,1493,0.107836570663094
"513","Zion",1985,2014,524,4865,0.107708119218911
"514","Shatara",1971,2011,159,1479,0.107505070993915
"515","Carys",1991,2014,196,1824,0.107456140350877
"516","Xitlaly",1991,2014,155,1443,0.107415107415107
"517","Janay",1952,2014,596,5554,0.107310046813108
"518","Raniyah",1990,2014,144,1342,0.107302533532042
"519","Whitley",1984,2014,508,4745,0.107060063224447
"520","Samaya",1980,2014,221,2065,0.107021791767554
"521","Deja",1962,2014,1638,15323,0.10689812699863
"522","Kirby",1917,2014,367,3438,0.10674810936591
"523","Mikaila",1984,2014,238,2230,0.106726457399103
"524","Charlize",1998,2014,436,4087,0.106679716173232
"525","Arissa",1970,2014,220,2064,0.106589147286822
"526","Jaidyn",1995,2014,548,5142,0.106573317775185
"527","Zara",1896,2014,754,7076,0.10655737704918
"528","Geena",1956,2014,163,1531,0.106466361854997
"529","Tomeka",1963,1996,386,3627,0.106424041907913
"530","Sharina",1964,2012,111,1043,0.106423777564717
"531","Luann",1921,2014,1638,15394,0.106405092893335
"532","Kaylani",1987,2014,203,1908,0.106394129979036
"533","Karime",1974,2014,218,2049,0.10639336261591
"534","Zoya",1963,2014,225,2115,0.106382978723404
"535","Crissy",1947,2014,274,2576,0.106366459627329
"536","Dariana",1984,2014,267,2512,0.106289808917197
"537","Shaniece",1970,2014,208,1960,0.106122448979592
"538","Vonda",1899,2008,1093,10308,0.106034148234381
"539","Brittany",1963,2014,37786,356473,0.105999612873906
"540","Scout",1992,2014,205,1934,0.105997931747673
"541","Latoyia",1969,1999,167,1578,0.105830164765526
"542","Ayden",1994,2014,210,1987,0.105686965274283
"543","Odalys",1960,2014,322,3053,0.105470029479201
"544","Ari",1961,2014,225,2134,0.10543580131209
"545","Leilah",1898,2014,251,2382,0.105373635600336
"546","Cielo",1977,2014,258,2453,0.105177333876885
"547","Kadence",1994,2014,910,8661,0.105068698764577
"548","Salem",1976,2014,141,1342,0.105067064083458
"549","Kamiyah",1994,2014,221,2104,0.105038022813688
"550","Lauryn",1952,2014,1883,17928,0.105031236055332
"551","Nevaeh",1997,2014,6795,64713,0.105002086134162
"552","Kirsti",1952,2007,106,1010,0.104950495049505
"553","Xitlali",1992,2014,181,1726,0.10486674391657
"554","Adamaris",1998,2014,287,2737,0.104859335038363
"555","Anayeli",1986,2014,188,1794,0.10479375696767
"556","Samiyah",1982,2014,341,3256,0.10472972972973
"557","Daja",1979,2014,241,2302,0.104691572545613
"558","Eliana",1961,2014,2708,25881,0.104632742166068
"559","Serenity",1972,2014,4423,42308,0.104542876051811
"560","Jubilee",1975,2014,164,1569,0.104525175270873
"561","Raniya",1999,2014,119,1139,0.104477611940299
"562","Cate",1980,2014,152,1455,0.10446735395189
"563","Layla",1950,2014,6465,61907,0.104430839808099
"564","Brittani",1971,2014,1220,11685,0.104407359863072
"565","Brylie",1993,2014,159,1524,0.104330708661417
"566","Joselin",1967,2014,387,3712,0.104256465517241
"567","Quanisha",1976,2009,160,1535,0.104234527687296
"568","Brittnee",1974,2013,294,2822,0.104181431608788
"569","Debbie",1880,2014,19536,187574,0.104150895113395
"570","Sienna",1960,2014,2075,19929,0.10411962466757
"571","Avery",1890,2014,9517,91423,0.104098531004233
"572","Sanaa",1977,2014,482,4631,0.104081191967178
"573","Malayna",1987,2014,106,1019,0.104023552502453
"574","Kaydence",2002,2014,1284,12345,0.104009720534629
"575","Raylynn",1964,2014,162,1558,0.10397946084724
"576","Aspyn",1992,2014,123,1183,0.103972950126796
"577","Kailani",1980,2014,269,2588,0.103941267387944
"578","Inaya",1995,2014,106,1020,0.103921568627451
"579","Aylin",1973,2014,878,8451,0.103893030410602
"580","Navaeh",2001,2014,104,1003,0.103688933200399
"581","Tarsha",1961,1996,246,2375,0.103578947368421
"582","Aubrianna",1988,2014,331,3196,0.103566958698373
"583","Cloey",1915,2014,183,1767,0.103565365025467
"584","Amayah",1998,2014,213,2058,0.103498542274052
"585","Sania",1967,2014,163,1575,0.103492063492063
"586","Chelsea",1910,2014,16174,156396,0.103416967185862
"587","Rubi",1957,2014,714,6909,0.103343465045593
"588","Jalen",1992,2014,167,1618,0.103213844252163
"589","Jayden",1989,2014,2039,19764,0.103167375025299
"590","Jasleen",1984,2014,165,1600,0.103125
"591","Kamya",1983,2014,278,2696,0.103115727002967
"592","Teagan",1979,2014,1469,14248,0.103102189781022
"593","Zahara",1986,2014,173,1678,0.103098927294398
"594","Avani",1975,2014,203,1969,0.103098019299137
"595","Zaniya",1996,2014,262,2542,0.103068450039339
"596","Karsyn",1990,2014,433,4208,0.102899239543726
"597","Elianna",1978,2014,434,4219,0.102867978193885
"598","Brissa",1979,2014,230,2236,0.102862254025045
"599","Lilyanna",1990,2014,308,2996,0.102803738317757
"600","Krystina",1949,2014,480,4671,0.102761721258831
"601","Claira",1927,2014,149,1450,0.102758620689655
"602","Haven",1920,2014,1002,9758,0.102684976429596
"603","Daneen",1935,2014,132,1287,0.102564102564103
"604","Asiya",1975,2014,105,1024,0.1025390625
"605","Nariah",1991,2014,219,2137,0.102480112306972
"606","Berkley",1952,2014,238,2323,0.102453723633233
"607","Joselyn",1933,2014,1577,15411,0.102329504899098
"608","Aiden",1988,2014,175,1711,0.102279368790181
"609","Kenzi",1982,2014,203,1985,0.102267002518892
"610","Loralei",1940,2014,109,1066,0.102251407129456
"611","Tamya",1959,2014,262,2565,0.102144249512671
"612","Keily",1969,2014,254,2487,0.102131081624447
"613","Lilah",1884,2014,1045,10232,0.102130570758405
"614","Abrielle",1983,2014,297,2909,0.102096940529392
"615","Cadence",1974,2014,1707,16720,0.102093301435407
"616","Lyra",1893,2014,249,2442,0.101965601965602
"617","Nyree",1970,2014,157,1542,0.101815823605707
"618","Jalisa",1980,2014,592,5815,0.101805674978504
"619","Anaiah",1983,2014,166,1631,0.101778050275904
"620","Lyric",1945,2014,1210,11898,0.10169776433014
"621","Elexus",1990,2014,128,1259,0.101667990468626
"622","Briley",1982,2014,484,4761,0.101659315269901
"623","Paxton",1991,2014,132,1299,0.10161662817552
"624","Alasia",1990,2014,139,1368,0.101608187134503
"625","Austyn",1982,2014,240,2363,0.101565806178587
"626","Chandler",1962,2014,744,7330,0.10150068212824
"627","Selah",1962,2014,572,5638,0.101454416459737
"628","Caelyn",1987,2014,193,1903,0.101418812401471
"629","Sheree",1935,2013,1373,13539,0.101410739345594
"630","Aaniyah",1998,2014,104,1026,0.101364522417154
"631","Nikita",1949,2014,1034,10210,0.101273261508325
"632","Brittnie",1974,2012,233,2301,0.101260321599305
"633","Paiton",1992,2014,109,1077,0.101207056638812
"634","Lillianna",1985,2014,398,3934,0.101169293340112
"635","Sahana",1991,2014,160,1582,0.101137800252844
"636","Leilany",1989,2014,171,1691,0.101123595505618
"637","Falon",1981,2014,182,1801,0.10105496946141
"638","Amerie",2002,2014,173,1713,0.100992410974898
"639","Whitney",1936,2014,9532,94394,0.100980994554739
"640","Charli",1975,2014,471,4666,0.100942991855979
"641","Kloe",1991,2014,265,2626,0.100913937547601
"642","Ahtziri",1996,2014,102,1011,0.100890207715134
"643","Wende",1943,1990,139,1378,0.100870827285922
"644","Jovana",1975,2014,185,1835,0.100817438692098
"645","Jaleah",1987,2014,236,2343,0.100725565514298
"646","Adamari",1998,2014,168,1668,0.100719424460432
"647","Jalaya",1993,2014,112,1113,0.10062893081761
"648","Jaliyah",1994,2014,703,6990,0.100572246065808
"649","Ellery",1959,2014,254,2529,0.100434954527481
"650","Ellie",1880,2014,4442,44237,0.100413680855393
"651","Peighton",1992,2014,189,1884,0.10031847133758
"652","Tisa",1948,2014,144,1436,0.100278551532033
"653","Briza",1979,2014,114,1137,0.100263852242744
"654","Jerrica",1970,2014,437,4359,0.100252351456756
"655","Skylar",1974,2014,4732,47236,0.100177830468287
"656","Danesha",1972,2013,129,1290,0.1
"657","Debbi",1942,1993,297,2972,0.0999327052489906
"658","Lilyann",1916,2014,210,2103,0.0998573466476462
"659","Valinda",1942,1997,136,1363,0.0997798972853998
"660","Graci",1990,2014,130,1303,0.0997697620874904
"661","Kenzie",1970,2014,1317,13201,0.0997651693053557
"662","Diandra",1969,2013,191,1916,0.0996868475991649
"663","Nyomi",1982,2014,138,1385,0.0996389891696751
"664","Lu",1886,2013,396,3979,0.0995224930887158
"665","Jazzlyn",1983,2014,265,2664,0.0994744744744745
"666","Kamilla",1959,2014,131,1317,0.0994684889901291
"667","Cinnamon",1967,2010,201,2021,0.0994557149925779
"668","Ameera",1972,2014,171,1720,0.0994186046511628
"669","Daniya",1996,2014,119,1197,0.0994152046783626
"670","Janiah",1992,2014,366,3683,0.0993755090958458
"671","Jazelle",1953,2014,183,1842,0.0993485342019544
"672","Landry",1984,2014,269,2708,0.0993353028064993
"673","Jayla",1968,2014,3408,34310,0.0993296415039347
"674","Kaniya",1990,2014,207,2086,0.0992329817833174
"675","Dream",1970,2014,102,1029,0.0991253644314869
"676","Twanna",1948,1997,132,1332,0.0990990990990991
"677","Zariya",1995,2014,109,1100,0.0990909090909091
"678","Romina",1951,2014,234,2362,0.0990685859441152
"679","Taina",1955,2014,248,2504,0.0990415335463259
"680","Kamari",1979,2014,296,2990,0.0989966555183946
"681","Jazlynn",1986,2014,507,5122,0.0989847715736041
"682","Alyna",1979,2014,178,1799,0.0989438576987215
"683","Klaire",1982,2014,103,1041,0.0989433237271854
"684","Trista",1960,2014,1216,12290,0.0989422294548413
"685","Neveah",2001,2014,308,3113,0.0989399293286219
"686","Ayleen",1913,2014,379,3832,0.0989039665970772
"687","Lilliana",1955,2014,1223,12366,0.098900210253922
"688","Ryleigh",1986,2014,1735,17553,0.0988435025351792
"689","Maycee",1990,2014,200,2024,0.0988142292490119
"690","Kamiah",1990,2014,100,1012,0.0988142292490119
"691","Cienna",1988,2014,194,1964,0.0987780040733198
"692","Meghann",1977,2012,374,3788,0.0987328405491024
"693","Britteny",1974,2009,143,1450,0.0986206896551724
"694","Josselyn",1974,2014,257,2606,0.0986185725249424
"695","Aeris",1998,2014,99,1004,0.098605577689243
"696","Maylin",1974,2014,187,1897,0.0985767000527148
"697","Ailani",1996,2014,123,1248,0.0985576923076923
"698","Camdyn",1998,2014,176,1786,0.0985442329227324
"699","Emme",1918,2014,227,2304,0.0985243055555556
"700","Yamileth",1976,2014,352,3574,0.0984890878567432
"701","Alani",1978,2014,496,5037,0.0984713122890609
"702","Sloan",1953,2014,336,3413,0.0984471139759742
"703","Kaiden",1997,2014,120,1219,0.0984413453650533
"704","Kennadi",1995,2014,137,1392,0.0984195402298851
"705","Karmyn",1968,2014,117,1189,0.0984020185029437
"706","Jaiden",1991,2014,759,7728,0.0982142857142857
"707","Angely",1984,2014,171,1742,0.0981630309988519
"708","Marli",1954,2014,171,1742,0.0981630309988519
"709","Jamiyah",1994,2014,249,2537,0.0981474182104848
"710","Janiya",1990,2014,914,9315,0.0981213097155126
"711","Buffy",1951,2013,319,3263,0.0977627949739504
"712","Jamiya",1990,2014,268,2743,0.0977032446226759
"713","Kamiya",1984,2014,185,1894,0.0976768743400211
"714","Marielena",1941,2014,117,1198,0.0976627712854758
"715","Alaya",1979,2014,344,3524,0.0976163450624291
"716","Ashtin",1985,2014,113,1158,0.0975820379965458
"717","Adreanna",1975,2014,145,1487,0.097511768661735
"718","Krissy",1959,2014,202,2072,0.0974903474903475
"719","Phoenix",1970,2014,629,6457,0.0974136595942388
"720","Kirra",1975,2014,203,2085,0.0973621103117506
"721","Lamya",1981,2014,162,1664,0.0973557692307692
"722","Jalia",1983,2014,119,1223,0.0973017170891251
"723","Zariah",1992,2014,645,6632,0.0972557297949337
"724","Takisha",1970,2004,200,2057,0.0972289742343218
"725","Amina",1943,2014,776,7983,0.0972065639483903
"726","Dior",1977,2014,139,1431,0.0971348707197764
"727","Reese",1924,2014,2458,25323,0.0970659084626624
"728","Kaleah",1978,2014,239,2465,0.0969574036511156
"729","Samya",1981,2014,232,2393,0.0969494358545758
"730","Darien",1937,2014,175,1809,0.0967385295743505
"731","Odalis",1963,2014,237,2450,0.096734693877551
"732","Chelsee",1977,2014,165,1706,0.0967174677608441
"733","Aretha",1900,2013,544,5625,0.0967111111111111
"734","Lillyan",1906,2014,193,1996,0.0966933867735471
"735","Brienne",1977,2014,121,1253,0.0965682362330407
"736","Aleyna",1985,2014,115,1191,0.0965575146935348
"737","Avary",1990,2014,112,1160,0.096551724137931
"738","Lilyanne",1985,2014,101,1047,0.0964660936007641
"739","Sherree",1941,1992,150,1556,0.096401028277635
"740","Shaunta",1966,2006,115,1193,0.09639564124057
"741","Anabelle",1915,2014,681,7066,0.0963770166996887
"742","Meah",1979,2014,122,1266,0.0963665086887836
"743","Tai",1959,2014,160,1661,0.0963275135460566
"744","Diya",1991,2014,309,3209,0.0962916796509816
"745","Sofia",1881,2014,9542,99136,0.0962516139444803
"746","Samarah",1972,2014,120,1247,0.0962309542902967
"747","Kamaya",1987,2014,110,1144,0.0961538461538462
"748","Jamaya",1983,2014,182,1893,0.0961436872688854
"749","Marlo",1931,2014,593,6168,0.0961413748378729
"750","Arwen",1968,2014,166,1727,0.0961204400694847
"751","Waverly",1914,2014,132,1374,0.0960698689956332
"752","Cayleigh",1986,2014,161,1676,0.0960620525059666
"753","Brittney",1958,2014,7832,81538,0.096053373887022
"754","Shelbi",1961,2014,515,5362,0.0960462513987318
"755","Audriana",1984,2014,350,3646,0.0959956116291827
"756","Season",1973,2014,110,1149,0.0957354221061793
"757","Ceara",1974,2014,143,1494,0.0957161981258367
"758","Kaitlan",1982,2010,107,1119,0.09562109025916
"759","Kimani",1977,2014,111,1161,0.0956072351421189
"760","Tashina",1971,2012,168,1758,0.0955631399317406
"761","Jeslyn",1977,2014,112,1172,0.0955631399317406
"762","Siya",2000,2014,99,1036,0.0955598455598456
"763","Taniyah",1992,2014,326,3414,0.0954891622729936
"764","Gracee",1993,2014,114,1194,0.0954773869346734
"765","Fernanda",1914,2014,1273,13341,0.0954201334232816
"766","Brooklynn",1975,2014,2403,25190,0.0953949980150854
"767","Joselyne",1986,2014,101,1059,0.0953729933899906
"768","Shriya",1994,2014,127,1332,0.0953453453453453
"769","Blessing",1975,2014,179,1878,0.0953141640042598
"770","Shanise",1968,2014,139,1459,0.0952707333790267
"771","Anali",1977,2014,139,1460,0.0952054794520548
"772","Tamika",1951,2014,2159,22689,0.095156243113403
"773","Maite",1968,2014,244,2565,0.0951267056530214
"774","Aliana",1979,2014,419,4406,0.0950975941897413
"775","Triniti",1974,2014,220,2314,0.0950734658599827
"776","Laela",1972,2014,111,1168,0.0950342465753425
"777","Britni",1972,2012,410,4315,0.0950173812282735
"778","Remy",1964,2014,278,2927,0.0949777929620772
"779","Keshia",1964,2011,511,5381,0.0949637613826426
"780","Ivanna",1954,2014,426,4486,0.0949621043245653
"781","Jaslyn",1977,2014,315,3318,0.0949367088607595
"782","Laniya",1992,2014,240,2528,0.0949367088607595
"783","Larkin",1959,2014,115,1212,0.0948844884488449
"784","Jersey",1985,2014,230,2425,0.0948453608247423
"785","Tallulah",1917,2014,146,1541,0.0947436729396496
"786","Milan",1969,2014,475,5023,0.0945650009954211
"787","Jaelynn",1984,2014,591,6253,0.0945146329761714
"788","Tayah",1996,2014,102,1081,0.0943570767807586
"789","Preslie",1990,2014,118,1251,0.0943245403677058
"790","Luciana",1897,2014,670,7110,0.0942334739803094
"791","Zaynab",1982,2014,102,1083,0.0941828254847645
"792","Dajah",1989,2014,181,1925,0.094025974025974
"793","Leela",1898,2014,226,2406,0.0939318370739817
"794","Mayte",1963,2014,249,2652,0.0938914027149321
"795","Fantasia",1979,2014,167,1781,0.0937675463222909
"796","Kaniyah",1996,2014,147,1569,0.0936902485659656
"797","Jensen",1981,2014,204,2178,0.09366391184573
"798","Hunter",1902,2014,997,10645,0.093658994833255
"799","Mariyah",1990,2014,428,4573,0.0935928274655587
"800","Michala",1970,2014,144,1539,0.0935672514619883
"801","Samiya",1979,2014,264,2824,0.0934844192634561
"802","Sheyla",1970,2014,309,3306,0.0934664246823956
"803","Jacalyn",1937,2013,482,5159,0.0934289591006009
"804","Briseida",1979,2014,199,2131,0.0933833880807133
"805","Alexus",1982,2014,1702,18232,0.0933523475208425
"806","Jaedyn",1994,2014,220,2357,0.0933389902418328
"807","Lakisha",1967,2011,1148,12301,0.0933257458743192
"808","Chelsey",1969,2014,2878,30843,0.0933112861913562
"809","Dalilah",1970,2014,262,2808,0.0933048433048433
"810","Taniya",1969,2014,433,4644,0.0932385874246339
"811","Campbell",1989,2014,435,4668,0.0931876606683805
"812","Markie",1934,2014,134,1439,0.0931202223766504
"813","Aubrey",1889,2014,8037,86401,0.0930197567157788
"814","Ailyn",1975,2014,241,2592,0.0929783950617284
"815","Aniah",1994,2014,230,2475,0.0929292929292929
"816","Indya",1970,2014,125,1346,0.0928677563150074
"817","Wynter",1962,2014,307,3306,0.0928614640048397
"818","Naia",1982,2014,95,1024,0.0927734375
"819","Rowan",1942,2014,770,8300,0.0927710843373494
"820","Kalista",1976,2014,182,1962,0.0927624872579001
"821","Makiah",1991,2014,170,1833,0.0927441352973268
"822","Shavon",1958,2014,358,3862,0.0926980838943553
"823","Holland",1918,2014,302,3258,0.092694904849601
"824","Hadassah",1910,2014,398,4295,0.0926658905704307
"825","Solange",1912,2014,130,1403,0.0926585887384177
"826","Porscha",1974,2014,134,1447,0.0926053904630269
"827","Mischa",1953,2014,125,1350,0.0925925925925926
"828","Jaslynn",1978,2014,145,1567,0.0925335035098915
"829","Amiah",1993,2014,275,2973,0.0924991590985536
"830","Milena",1918,2014,349,3777,0.0924013767540376
"831","Jailynn",1993,2014,156,1689,0.0923623445825933
"832","Nakita",1954,2014,269,2913,0.0923446618606248
"833","Kendyll",1982,2014,112,1213,0.0923330585325639
"834","Mickayla",1985,2014,160,1733,0.0923254472013849
"835","Amilia",1905,2014,118,1279,0.0922595777951525
"836","Raelee",1969,2014,94,1019,0.0922473012757605
"837","Citlaly",1988,2014,222,2409,0.0921544209215442
"838","Tisha",1886,2014,867,9409,0.0921458178339887
"839","Sydni",1947,2014,468,5080,0.0921259842519685
"840","Debra",1914,2014,50540,550179,0.0918610125068387
"841","Whittney",1979,2013,150,1633,0.091855480710349
"842","Debby",1923,2014,889,9682,0.0918198719272877
"843","Skylee",1987,2014,148,1612,0.0918114143920596
"844","Tracee",1951,2012,313,3412,0.0917350527549824
"845","Amarie",1995,2014,142,1549,0.091672046481601
"846","Jaylee",1981,2014,501,5467,0.0916407536125846
"847","Halley",1910,2014,333,3634,0.0916345624656026
"848","Amaria",1990,2014,158,1725,0.0915942028985507
"849","Naomy",1981,2014,126,1376,0.0915697674418605
"850","Izabel",1922,2014,254,2775,0.0915315315315315
"851","Daijah",1990,2014,195,2131,0.0915063350539653
"852","Milla",1892,2014,144,1574,0.0914866581956798
"853","Saydee",1989,2014,101,1104,0.0914855072463768
"854","Shaquana",1973,2005,209,2286,0.0914260717410324
"855","Tamekia",1968,1998,172,1883,0.0913436006372809
"856","Jaelyn",1963,2014,1013,11097,0.0912859331350816
